timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,,,,,,,,,8,,,-0.21280000000000002,2025-12-03T09:46:45.756648Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,9,,,0.1401,2025-12-03T09:46:45.808653Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
